canonical_org_id,org_name,metric_name,wave_date,value,value_max,n_records,is_outlier
org_015,BrightWell Solutions,health_hygiene_engaged,2025-04,100.0,100.0,1,False
org_015,BrightWell Solutions,health_hygiene_engaged,2025-05,500.0,500.0,1,False
org_015,BrightWell Solutions,health_hygiene_impact,2024-10,500.0,500.0,1,False
org_015,BrightWell Solutions,health_hygiene_impact,2025-04,100.0,100.0,1,False
org_015,BrightWell Solutions,health_hygiene_informed,2024-10,10000.0,10000.0,1,False
org_015,BrightWell Solutions,health_hygiene_informed,2025-04,1000.0,1000.0,1,False
org_015,BrightWell Solutions,health_hygiene_outcomes,2024-10,500.0,500.0,1,False
org_015,BrightWell Solutions,health_hygiene_outcomes,2025-04,100.0,100.0,1,False
org_015,BrightWell Solutions,health_hygiene_societal,2024-10,500.0,500.0,1,False
org_015,BrightWell Solutions,health_hygiene_societal,2025-04,100.0,100.0,1,False
org_015,BrightWell Solutions,monthly_revenue,2021,1998.0000000000002,1998.0000000000002,1,False
org_015,BrightWell Solutions,monthly_revenue,2023,8000.0,15000.0,2,False
org_015,BrightWell Solutions,monthly_revenue,2025-10,700.0,700.0,1,False
org_015,BrightWell Solutions,nps_recommend,2025-04,10.0,10.0,1,False
org_015,BrightWell Solutions,pct_women_reached,2025-10,97.0,97.0,1,False
org_058,Brightfield Enterprises,beneficiaries_reached,2025-10,6396781.0,6396781.0,1,False
org_058,Brightfield Enterprises,monthly_revenue,2025-10,280000.0,280000.0,1,False
org_058,Brightfield Enterprises,pct_women_reached,2025-10,60.0,60.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2022-10,0.0,0.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2023-04,0.0,0.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2023-05,0.0,0.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2023-10,700.0,700.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2024-04,1175.0,1175.0,1,False
org_001,CleanPath Africa,beneficiaries_reached,2024-10,1175.0,1175.0,1,False
org_001,CleanPath Africa,business_perf_rating,2023-10,4.0,4.0,1,False
org_001,CleanPath Africa,business_perf_rating,2024,7.0,7.0,1,False
org_001,CleanPath Africa,business_perf_rating,2024-04,4.0,4.0,1,False
org_001,CleanPath Africa,confidence_rating,2023-04,5.0,5.0,2,False
org_001,CleanPath Africa,confidence_rating,2024-04,3.0,3.0,1,False
org_001,CleanPath Africa,customer_count,2024-04,13.0,13.0,1,False
org_001,CleanPath Africa,ebitda,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,ebitda,2022-10,0.0,0.0,1,False
org_001,CleanPath Africa,ebitda,2023-05,0.0,0.0,1,False
org_001,CleanPath Africa,fte_count,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,fte_count,2022-10,1.0,1.0,1,False
org_001,CleanPath Africa,fte_count,2023-04,1.0,1.0,1,False
org_001,CleanPath Africa,fte_count,2023-05,2.0,2.0,1,False
org_001,CleanPath Africa,fte_count,2023-10,2.0,2.0,1,False
org_001,CleanPath Africa,fte_count,2024-04,1.0,1.0,1,False
org_001,CleanPath Africa,funding_total,2022-10,2831.25,2831.25,1,False
org_001,CleanPath Africa,funding_total,2023-05,15711.11,15711.11,1,False
org_001,CleanPath Africa,funding_total,2023-10,7331.87,7331.87,1,False
org_001,CleanPath Africa,funding_total,2024-04,3000.0,3000.0,1,False
org_001,CleanPath Africa,jobs_created,2022-09,2.0,4.0,2,False
org_001,CleanPath Africa,jobs_created,2023-04,2.0,4.0,2,False
org_001,CleanPath Africa,jobs_created,2024-04,3.0,3.0,1,False
org_001,CleanPath Africa,livelihoods_improved,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,livelihoods_improved,2023-04,0.0,0.0,1,False
org_001,CleanPath Africa,monthly_revenue,2022,0.0,0.0,1,False
org_001,CleanPath Africa,monthly_revenue,2023,0.0,0.0,1,False
org_001,CleanPath Africa,net_profit,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,net_profit,2022-10,0.0,0.0,1,False
org_001,CleanPath Africa,net_profit,2023-05,0.0,0.0,1,False
org_001,CleanPath Africa,nps_recommend,2023-04,10.0,10.0,2,False
org_001,CleanPath Africa,revenue_actuals,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,revenue_actuals,2022-10,0.0,0.0,1,False
org_001,CleanPath Africa,revenue_actuals,2023-05,15000.0,15000.0,1,False
org_001,CleanPath Africa,wash_access_improved,2022-09,0.0,0.0,1,False
org_001,CleanPath Africa,wash_access_improved,2023-04,0.0,0.0,1,False
org_051,CleanSource Africa,beneficiaries_reached,2025-2026,280000.0,280000.0,1,False
org_051,CleanSource Africa,business_perf_rating,2025-2026,4.0,4.0,1,False
org_051,CleanSource Africa,business_perf_rating,2026-05,8.0,8.0,1,False
org_051,CleanSource Africa,confidence_rating,2025-2026,5.0,5.0,1,False
org_051,CleanSource Africa,customer_count,2026-05,20.0,20.0,1,False
org_051,CleanSource Africa,fte_count,2026-05,170.0,170.0,1,False
org_051,CleanSource Africa,funding_total,2026-05,537146.69,537146.69,1,False
org_051,CleanSource Africa,health_hygiene_engaged,2026-05,0.0,0.0,1,False
org_051,CleanSource Africa,health_hygiene_impact,2026-05,150000.0,150000.0,1,False
org_051,CleanSource Africa,health_hygiene_informed,2026-05,120000.0,120000.0,1,False
org_051,CleanSource Africa,monthly_expenses,2025-2026,147389.0,147389.0,1,False
org_051,CleanSource Africa,monthly_expenses,2026-05,201503.85,201503.85,1,False
org_051,CleanSource Africa,monthly_revenue,2024,179418.89,179418.89,1,False
org_051,CleanSource Africa,monthly_revenue,2025-2026,84087.0,84087.0,1,False
org_051,CleanSource Africa,pct_women_reached,2025-2026,30.0,30.0,1,False
org_051,CleanSource Africa,runway_months,2025-2026,10.0,10.0,1,False
org_002,ClearWave Africa,beneficiaries_reached,2022-10,0.0,0.0,1,False
org_002,ClearWave Africa,beneficiaries_reached,2023-05,0.0,0.0,1,False
org_002,ClearWave Africa,beneficiaries_reached,2023-10,95.0,95.0,1,False
org_002,ClearWave Africa,beneficiaries_reached,2024-04,98.0,98.0,1,False
org_002,ClearWave Africa,beneficiaries_reached,2025-10,400.0,400.0,1,False
org_002,ClearWave Africa,business_perf_rating,2023-10,5.0,5.0,1,False
org_002,ClearWave Africa,business_perf_rating,2024,10.0,10.0,1,False
org_002,ClearWave Africa,business_perf_rating,2024-04,3.0,3.0,1,False
org_002,ClearWave Africa,business_perf_rating,2025-04,10.0,10.0,1,False
org_002,ClearWave Africa,confidence_rating,2023-04,5.0,5.0,1,False
org_002,ClearWave Africa,confidence_rating,2024-04,5.0,5.0,1,False
org_002,ClearWave Africa,customer_count,2024-04,1.0,1.0,1,False
org_002,ClearWave Africa,customer_count,2025-04,2.0,2.0,1,False
org_002,ClearWave Africa,ebitda,2023-05,1670000.0,1670000.0,1,False
org_002,ClearWave Africa,fte_count,2022-10,2.0,2.0,1,False
org_002,ClearWave Africa,fte_count,2023-05,8.0,8.0,1,False
org_002,ClearWave Africa,fte_count,2023-10,8.0,8.0,1,False
org_002,ClearWave Africa,fte_count,2024-04,3.0,3.0,1,False
org_002,ClearWave Africa,fte_count,2025-04,3.0,3.0,1,False
org_002,ClearWave Africa,funding_total,2022-10,0.0,0.0,1,False
org_002,ClearWave Africa,funding_total,2023-05,15500.0,15500.0,1,False
org_002,ClearWave Africa,funding_total,2023-10,17000.0,17000.0,1,False
org_002,ClearWave Africa,funding_total,2024-04,200000.0,200000.0,1,False
org_002,ClearWave Africa,funding_total,2025-04,0.0,0.0,1,False
org_002,ClearWave Africa,health_hygiene_engaged,2025-04,7800.0,7800.0,1,False
org_002,ClearWave Africa,health_hygiene_impact,2025-04,7800.0,7800.0,1,False
org_002,ClearWave Africa,health_hygiene_informed,2025-04,7800.0,7800.0,1,False
org_002,ClearWave Africa,health_hygiene_outcomes,2025-04,7800.0,7800.0,1,False
org_002,ClearWave Africa,health_hygiene_societal,2025-04,0.0,0.0,1,False
org_002,ClearWave Africa,jobs_created,2024-04,15.0,15.0,1,False
org_002,ClearWave Africa,monthly_revenue,2022,1000.0,1000.0,1,False
org_002,ClearWave Africa,monthly_revenue,2023,1750.0,2000.0,2,False
org_002,ClearWave Africa,net_profit,2023-05,0.0,0.0,1,False
org_002,ClearWave Africa,nps_recommend,2023-04,10.0,10.0,1,False
org_002,ClearWave Africa,nps_recommend,2025-04,10.0,10.0,1,False
org_002,ClearWave Africa,revenue_actuals,2023-05,1670000.0,1670000.0,1,False
org_002,ClearWave Africa,runway_months,2025-04,3.0,3.0,1,False
org_002,ClearWave Africa,runway_months,2025-10,6.0,6.0,1,False
org_066,Copperleaf Health Group,beneficiaries_reached,2024-10,500.0,500.0,1,False
org_066,Copperleaf Health Group,beneficiaries_reached,2025-10,2000.0,2000.0,1,False
org_066,Copperleaf Health Group,monthly_revenue,2025-10,10000.0,10000.0,1,False
org_066,Copperleaf Health Group,pct_women_reached,2025-10,60.0,60.0,1,False
org_066,Copperleaf Health Group,runway_months,2025-10,18.0,18.0,1,False
org_009,CrystalFlow Systems,beneficiaries_reached,2023-10,120.0,120.0,1,False
org_009,CrystalFlow Systems,beneficiaries_reached,2024-04,5462.0,5462.0,1,False
org_009,CrystalFlow Systems,beneficiaries_reached,2024-10,150.0,150.0,1,False
org_009,CrystalFlow Systems,business_perf_rating,2024,10.0,10.0,1,False
org_009,CrystalFlow Systems,customer_count,2023-05,0.0,0.0,1,False
org_009,CrystalFlow Systems,customer_count,2023-10,1.0,1.0,1,False
org_009,CrystalFlow Systems,customer_count,2024-04,3.0,3.0,1,False
org_009,CrystalFlow Systems,fte_count,2022-10,3.0,3.0,1,False
org_009,CrystalFlow Systems,fte_count,2023-05,3.0,3.0,1,False
org_009,CrystalFlow Systems,fte_count,2023-10,6.0,8.0,2,False
org_009,CrystalFlow Systems,funding_total,2022-10,0.0,0.0,1,False
org_009,CrystalFlow Systems,funding_total,2023-05,50000.0,50000.0,1,False
org_009,CrystalFlow Systems,funding_total,2023-10,0.0,0.0,2,False
org_009,CrystalFlow Systems,funding_total,2024-06,118000.0,118000.0,1,False
org_021,Daniel Osei,beneficiaries_reached,2023-09,24000.0,24000.0,1,False
org_021,Daniel Osei,beneficiaries_reached,2024-04,48000.0,48000.0,1,False
org_021,Daniel Osei,business_perf_rating,2024-03,5.0,5.0,1,False
